Timestamp,User ID,user_name
2024-03-01 05:30:25.378129,5315803364,Justo
2024-03-01 05:30:25.604624,5243718332,Eliana
2024-03-02 11:30:21.552820,672134330,facu
2024-03-02 11:30:22.024060,6410698134,®
2024-03-02 11:30:22.248793,979015513,Facundo
2024-03-02 11:30:22.491235,1636990412,Fer
2024-03-02 11:30:22.717098,1232880165,Ivan
2024-03-02 11:30:22.941802,6517504259,67921
2024-03-02 11:30:23.189249,6682200471,Viviana
2024-03-02 11:30:23.422216,1942827243,Juliana
2024-03-02 11:30:23.653740,5315803364,Justo
2024-03-02 11:30:23.878615,5243718332,Eliana
2024-03-02 11:30:24.529533,6410698134,®
2024-03-02 11:30:24.761913,979015513,Facundo
2024-03-02 11:30:24.990044,1636990412,Fer
2024-03-02 11:30:25.690307,1232880165,Ivan
2024-03-02 11:30:27.415040,6517504259,67921
2024-03-02 11:30:27.802889,6682200471,Viviana
2024-03-02 11:30:28.033410,1942827243,Juliana
2024-03-02 11:30:28.263975,672134330,facu
2024-03-02 11:30:28.483449,5315803364,Justo
2024-03-02 11:30:28.700463,5243718332,Eliana
2024-03-03 11:30:22.011351,672134330,facu
2024-03-03 11:30:22.693991,6410698134,®
2024-03-03 11:30:23.133809,979015513,Facundo
2024-03-03 11:30:23.564968,1636990412,Fer
2024-03-03 11:30:24.010693,1232880165,Ivan
2024-03-03 11:30:24.459918,6517504259,67921
2024-03-03 11:30:24.907643,6682200471,Viviana
2024-03-03 11:30:25.373098,1942827243,Juliana
2024-03-03 11:30:25.824011,5315803364,Justo
2024-03-03 11:30:26.275938,5243718332,Eliana
2024-03-03 11:30:26.737354,5487631025,Matías
2024-03-03 11:30:27.165275,1700523713,lucero
2024-03-03 11:30:27.860950,6410698134,®
2024-03-03 11:30:28.150210,979015513,Facundo
2024-03-03 11:30:28.373573,1636990412,Fer
2024-03-03 11:30:28.613365,1232880165,Ivan
2024-03-03 11:30:28.842499,6517504259,67921
2024-03-03 11:30:29.067471,6682200471,Viviana
2024-03-03 11:30:29.285709,1942827243,Juliana
2024-03-03 11:30:29.526299,672134330,facu
2024-03-03 11:30:29.778848,5315803364,Justo
2024-03-03 11:30:30.014940,5243718332,Eliana
2024-03-03 11:30:30.246533,1700523713,lucero
2024-03-03 11:30:30.588264,5667819804,Maggie
2024-03-04 11:30:21.383041,672134330,facu
2024-03-04 11:30:21.985277,6410698134,®
2024-03-04 11:30:22.442423,979015513,Facundo
2024-03-04 11:30:22.884705,1636990412,Fer
2024-03-04 11:30:23.313345,1232880165,Ivan
2024-03-04 11:30:23.740774,6517504259,67921
2024-03-04 11:30:24.195165,6682200471,Viviana
2024-03-04 11:30:24.640091,1942827243,Juliana
2024-03-04 11:30:25.132828,5315803364,Justo
2024-03-04 11:30:25.557722,5243718332,Eliana
2024-03-04 11:30:26.024649,5487631025,Matías
2024-03-04 11:30:26.445471,1700523713,lucero
2024-03-04 11:30:27.151642,6410698134,®
2024-03-04 11:30:27.373913,979015513,Facundo
2024-03-04 11:30:27.643774,1636990412,Fer
2024-03-04 11:30:27.874199,1232880165,Ivan
2024-03-04 11:30:28.186774,6517504259,67921
2024-03-04 11:30:28.415183,6682200471,Viviana
2024-03-04 11:30:28.648850,1942827243,Juliana
2024-03-04 11:30:28.988744,672134330,facu
2024-03-04 11:30:29.213850,5315803364,Justo
2024-03-04 11:30:29.444662,5243718332,Eliana
2024-03-04 11:30:29.695586,1700523713,lucero
2024-03-04 11:30:30.079958,5667819804,Maggie
2024-03-05 11:30:23.160424,672134330,facu
2024-03-05 11:30:23.679204,6410698134,®
2024-03-05 11:30:23.919679,979015513,Facundo
2024-03-05 11:30:24.270056,1636990412,Fer
2024-03-05 11:30:24.546615,1232880165,Ivan
2024-03-05 11:30:24.790725,6517504259,67921
2024-03-05 11:30:25.031194,6682200471,Viviana
2024-03-05 11:30:25.257459,1942827243,Juliana
2024-03-05 11:30:25.486278,5315803364,Justo
2024-03-05 11:30:25.813923,5243718332,Eliana
2024-03-05 11:30:26.044197,5487631025,Matías
2024-03-05 11:30:26.270056,1700523713,lucero
2024-03-05 11:30:26.496825,940321940,jasy
2024-03-05 11:30:26.745219,1277174716,LuCh
2024-03-05 11:30:27.592854,6410698134,®
2024-03-05 11:30:27.831934,979015513,Facundo
2024-03-05 11:30:28.055169,1636990412,Fer
2024-03-05 11:30:28.278848,1232880165,Ivan
2024-03-05 11:30:28.506254,6517504259,67921
2024-03-05 11:30:28.731312,6682200471,Viviana
2024-03-05 11:30:28.972037,1942827243,Juliana
2024-03-05 11:30:29.199032,672134330,facu
2024-03-05 11:30:29.427543,5315803364,Justo
2024-03-05 11:30:29.651363,5243718332,Eliana
2024-03-05 11:30:29.886396,1700523713,lucero
2024-03-05 11:30:30.150221,5667819804,Maggie
2024-03-05 11:30:30.373783,940321940,jasy
2024-03-06 11:30:20.242140,672134330,facu
2024-03-06 11:30:20.702335,6410698134,®
2024-03-06 11:30:20.944184,979015513,Facundo
2024-03-06 11:30:21.167666,1636990412,Fer
2024-03-06 11:30:21.398487,1232880165,Ivan
2024-03-06 11:30:21.637964,6517504259,67921
2024-03-06 11:30:21.858035,6682200471,Viviana
2024-03-06 11:30:22.086738,1942827243,Juliana
2024-03-06 11:30:22.307814,5315803364,Justo
2024-03-06 11:30:22.536476,5243718332,Eliana
2024-03-06 11:30:22.757632,5487631025,Matías
2024-03-06 11:30:22.988535,1700523713,lucero
2024-03-06 11:30:23.226297,940321940,jasy
2024-03-06 11:30:23.449013,1277174716,LuCh
2024-03-06 11:30:24.194682,6410698134,®
2024-03-06 11:30:24.561548,979015513,Facundo
2024-03-06 11:30:24.780330,1636990412,Fer
2024-03-06 11:30:24.996691,1232880165,Ivan
2024-03-06 11:30:25.213643,6517504259,67921
2024-03-06 11:30:25.434825,6682200471,Viviana
2024-03-06 11:30:25.661017,1942827243,Juliana
2024-03-06 11:30:25.878147,672134330,facu
2024-03-06 11:30:26.110606,5315803364,Justo
2024-03-06 11:30:26.327086,5243718332,Eliana
2024-03-06 11:30:26.562351,1700523713,lucero
2024-03-06 11:30:26.777579,5667819804,Maggie
2024-03-06 11:30:27.007164,940321940,jasy
2024-03-07 11:30:21.055050,672134330,facu
2024-03-07 11:30:21.670428,6410698134,®
2024-03-07 11:30:22.145119,979015513,Facundo
2024-03-07 11:30:22.579203,1636990412,Fer
2024-03-07 11:30:23.011955,1232880165,Ivan
2024-03-07 11:30:23.450209,6517504259,67921
2024-03-07 11:30:23.881234,6682200471,Viviana
2024-03-07 11:30:24.338313,1942827243,Juliana
2024-03-07 11:30:24.766262,5315803364,Justo
2024-03-07 11:30:25.198215,5243718332,Eliana
2024-03-07 11:30:25.638325,5487631025,Matías
2024-03-07 11:30:26.118044,1700523713,lucero
2024-03-07 11:30:26.581747,940321940,jasy
2024-03-07 11:30:27.009832,1277174716,LuCh
2024-03-07 11:30:27.447857,7153920337,Carmen
2024-03-07 11:30:27.901672,7112414424,Juan Manuel
2024-03-07 11:30:28.516582,6876305219,Fidel
2024-03-07 11:30:28.976088,7105380545,Atiel Gonzalez
2024-03-07 11:30:29.588582,6410698134,®
2024-03-07 11:30:29.893999,979015513,Facundo
2024-03-07 11:30:30.140977,1636990412,Fer
2024-03-07 11:30:30.410977,1232880165,Ivan
2024-03-07 11:30:30.629690,6517504259,67921
2024-03-07 11:30:30.851239,6682200471,Viviana
2024-03-07 11:30:31.094334,1942827243,Juliana
2024-03-07 11:30:31.315862,672134330,facu
2024-03-07 11:30:31.553293,5315803364,Justo
2024-03-07 11:30:31.772514,5243718332,Eliana
2024-03-07 11:30:31.994702,1700523713,lucero
2024-03-07 11:30:32.339347,5667819804,Maggie
2024-03-07 11:30:32.570563,940321940,jasy
2024-03-08 11:30:21.068113,672134330,facu
2024-03-08 11:30:21.631105,6410698134,®
2024-03-08 11:30:21.940595,979015513,Facundo
2024-03-08 11:30:22.194713,1636990412,Fer
2024-03-08 11:30:22.419004,1232880165,Ivan
2024-03-08 11:30:22.645660,6517504259,67921
2024-03-08 11:30:22.870309,6682200471,Viviana
2024-03-08 11:30:23.097340,1942827243,Juliana
2024-03-08 11:30:23.339787,5315803364,Justo
2024-03-08 11:30:23.570115,5243718332,Eliana
2024-03-08 11:30:23.797405,5487631025,Matías
2024-03-08 11:30:24.047570,1700523713,lucero
2024-03-08 11:30:24.271998,940321940,jasy
2024-03-08 11:30:24.496023,1277174716,LuCh
2024-03-08 11:30:24.722326,7153920337,Carmen
2024-03-08 11:30:24.945123,7112414424,Juan Manuel
2024-03-08 11:30:25.177234,6876305219,Fidel
2024-03-08 11:30:25.406339,7105380545,Atiel Gonzalez
2024-03-08 11:30:25.630094,6419486446,Eme
2024-03-08 11:30:25.864276,1222534435,Barbara
2024-03-08 11:30:26.609654,6410698134,®
2024-03-08 11:30:26.835696,979015513,Facundo
2024-03-08 11:30:27.058438,1636990412,Fer
2024-03-08 11:30:27.279709,1232880165,Ivan
2024-03-08 11:30:27.514884,6517504259,67921
2024-03-08 11:30:27.741252,6682200471,Viviana
2024-03-08 11:30:27.961366,1942827243,Juliana
2024-03-08 11:30:28.186850,672134330,facu
2024-03-08 11:30:28.409448,5315803364,Justo
2024-03-08 11:30:28.629309,5243718332,Eliana
2024-03-08 11:30:28.846455,1700523713,lucero
2024-03-08 11:30:29.096960,5667819804,Maggie
2024-03-08 11:30:29.316019,940321940,jasy
2024-03-08 11:30:29.535151,1222534435,Barbara
2024-03-08 11:30:29.759727,6419486446,Eme
2024-03-09 11:30:20.884411,672134330,facu
2024-03-09 11:30:21.588110,6410698134,®
2024-03-09 11:30:22.045806,979015513,Facundo
2024-03-09 11:30:22.544307,1636990412,Fer
2024-03-09 11:30:22.990297,1232880165,Ivan
2024-03-09 11:30:23.417347,6517504259,67921
2024-03-09 11:30:23.881006,6682200471,Viviana
2024-03-09 11:30:24.383997,1942827243,Juliana
2024-03-09 11:30:24.819046,5315803364,Justo
2024-03-09 11:30:25.246986,5243718332,Eliana
2024-03-09 11:30:25.672415,5487631025,Matías
2024-03-09 11:30:26.150565,1700523713,lucero
2024-03-09 11:30:26.483352,940321940,jasy
2024-03-09 11:30:26.830332,1277174716,LuCh
2024-03-09 11:30:27.198620,7153920337,Carmen
2024-03-09 11:30:27.552687,7112414424,Juan Manuel
2024-03-09 11:30:28.032354,6876305219,Fidel
2024-03-09 11:30:28.443254,7105380545,Atiel Gonzalez
2024-03-09 11:30:28.855864,6419486446,Eme
2024-03-09 11:30:29.212779,1222534435,Barbara
2024-03-09 11:30:29.815588,6410698134,®
2024-03-09 11:30:30.129724,979015513,Facundo
2024-03-09 11:30:30.365878,1636990412,Fer
2024-03-09 11:30:30.589857,1232880165,Ivan
2024-03-09 11:30:30.813551,6517504259,67921
2024-03-09 11:30:31.047635,6682200471,Viviana
2024-03-09 11:30:31.284666,1942827243,Juliana
2024-03-09 11:30:31.511350,672134330,facu
2024-03-09 11:30:31.735531,5315803364,Justo
2024-03-09 11:30:31.985664,5243718332,Eliana
2024-03-09 11:30:32.214636,1700523713,lucero
2024-03-09 11:30:32.620318,5667819804,Maggie
2024-03-09 11:30:32.842663,940321940,jasy
2024-03-09 11:30:33.070847,1222534435,Barbara
2024-03-09 11:30:33.307671,6419486446,Eme
2024-03-10 11:30:21.531255,672134330,facu
2024-03-10 11:30:22.000089,6410698134,®
2024-03-10 11:30:22.423730,979015513,Facundo
2024-03-10 11:30:22.870351,1636990412,Fer
2024-03-10 11:30:23.302459,1232880165,Ivan
2024-03-10 11:30:23.756063,6517504259,67921
2024-03-10 11:30:24.189577,6682200471,Viviana
2024-03-10 11:30:24.618544,1942827243,Juliana
2024-03-10 11:30:25.048675,5315803364,Justo
2024-03-10 11:30:25.539935,5243718332,Eliana
2024-03-10 11:30:25.969799,5487631025,Matías
2024-03-10 11:30:26.495663,1700523713,lucero
2024-03-10 11:30:26.927508,940321940,jasy
2024-03-10 11:30:27.368339,1277174716,LuCh
2024-03-10 11:30:27.857142,7153920337,Carmen
2024-03-10 11:30:28.305683,7112414424,Juan Manuel
2024-03-10 11:30:28.719726,6876305219,Fidel
2024-03-10 11:30:29.322083,7105380545,Atiel Gonzalez
2024-03-10 11:30:29.748634,6419486446,Eme
2024-03-10 11:30:30.172605,1222534435,Barbara
2024-03-10 11:30:30.483768,2127323489,Rodrigo
2024-03-10 11:30:31.193282,6410698134,®
2024-03-10 11:30:31.418898,979015513,Facundo
2024-03-10 11:30:31.646378,1636990412,Fer
2024-03-10 11:30:31.868392,1232880165,Ivan
2024-03-10 11:30:32.092973,6517504259,67921
2024-03-10 11:30:32.315588,6682200471,Viviana
2024-03-10 11:30:32.562733,1942827243,Juliana
2024-03-10 11:30:32.782627,672134330,facu
2024-03-10 11:30:33.005745,5315803364,Justo
2024-03-10 11:30:33.233517,5243718332,Eliana
2024-03-10 11:30:33.456504,1700523713,lucero
2024-03-10 11:30:33.798809,5667819804,Maggie
2024-03-10 11:30:34.056216,940321940,jasy
2024-03-10 11:30:34.275291,1222534435,Barbara
2024-03-10 11:30:34.496210,6419486446,Eme
2024-03-11 11:30:22.042016,672134330,facu
2024-03-11 11:30:22.517780,6410698134,®
2024-03-11 11:30:22.763974,979015513,Facundo
2024-03-11 11:30:22.998631,1636990412,Fer
2024-03-11 11:30:23.229672,1232880165,Ivan
2024-03-11 11:30:23.459734,6517504259,67921
2024-03-11 11:30:23.705694,6682200471,Viviana
2024-03-11 11:30:23.947166,1942827243,Juliana
2024-03-11 11:30:24.174695,5315803364,Justo
2024-03-11 11:30:24.397563,5243718332,Eliana
2024-03-11 11:30:24.615153,5487631025,Matías
2024-03-11 11:30:24.941826,1700523713,lucero
2024-03-11 11:30:25.195444,940321940,jasy
2024-03-11 11:30:25.429897,1277174716,LuCh
2024-03-11 11:30:25.655391,7153920337,Carmen
2024-03-11 11:30:25.880729,7112414424,Juan Manuel
2024-03-11 11:30:26.125190,6876305219,Fidel
2024-03-11 11:30:26.347003,7105380545,Atiel Gonzalez
2024-03-11 11:30:26.568751,6419486446,Eme
2024-03-11 11:30:26.799792,1222534435,Barbara
2024-03-11 11:30:27.050036,2127323489,Rodrigo
2024-03-11 11:30:27.712426,6410698134,®
2024-03-11 11:30:27.932710,979015513,Facundo
2024-03-11 11:30:28.152362,1636990412,Fer
2024-03-11 11:30:28.376229,1232880165,Ivan
2024-03-11 11:30:28.594082,6517504259,67921
2024-03-11 11:30:28.811354,6682200471,Viviana
2024-03-11 11:30:29.029724,1942827243,Juliana
2024-03-11 11:30:29.275738,672134330,facu
2024-03-11 11:30:29.494833,5315803364,Justo
2024-03-11 11:30:29.718179,5243718332,Eliana
2024-03-11 11:30:29.937908,1700523713,lucero
2024-03-11 11:30:30.156160,5667819804,Maggie
2024-03-11 11:30:30.375003,940321940,jasy
2024-03-11 11:30:30.610078,1222534435,Barbara
2024-03-11 11:30:30.834407,6419486446,Eme
2024-03-12 11:30:23.188102,672134330,facu
2024-03-12 11:30:23.601668,6410698134,®
2024-03-12 11:30:23.882056,979015513,Facundo
2024-03-12 11:30:24.174842,1636990412,Fer
2024-03-12 11:30:24.504461,1232880165,Ivan
2024-03-12 11:30:24.834499,6517504259,67921
2024-03-12 11:30:25.097196,6682200471,Viviana
2024-03-12 11:30:25.356020,1942827243,Juliana
2024-03-12 11:30:25.638429,5315803364,Justo
2024-03-12 11:30:26.015175,5243718332,Eliana
2024-03-12 11:30:26.299733,5487631025,Matías
2024-03-12 11:30:26.585475,1700523713,lucero
2024-03-12 11:30:26.842018,940321940,jasy
2024-03-12 11:30:27.134015,1277174716,LuCh
2024-03-12 11:30:27.391077,7153920337,Carmen
2024-03-12 11:30:27.701956,7112414424,Juan Manuel
2024-03-12 11:30:28.002196,6876305219,Fidel
2024-03-12 11:30:28.292698,7105380545,Atiel Gonzalez
2024-03-12 11:30:28.636740,6419486446,Eme
2024-03-12 11:30:28.959724,1222534435,Barbara
2024-03-12 11:30:29.263683,2127323489,Rodrigo
2024-03-12 11:30:30.069195,6410698134,®
2024-03-12 11:30:30.335410,979015513,Facundo
2024-03-12 11:30:30.629769,1636990412,Fer
2024-03-12 11:30:30.904925,1232880165,Ivan
2024-03-12 11:30:31.187722,6517504259,67921
2024-03-12 11:30:31.456532,6682200471,Viviana
2024-03-12 11:30:31.729671,1942827243,Juliana
2024-03-12 11:30:32.002100,672134330,facu
2024-03-12 11:30:32.279165,5315803364,Justo
2024-03-12 11:30:32.521560,5243718332,Eliana
2024-03-12 11:30:32.780387,1700523713,lucero
2024-03-12 11:30:33.023389,5667819804,Maggie
2024-03-12 11:30:33.291468,940321940,jasy
2024-03-12 11:30:33.563968,1222534435,Barbara
2024-03-12 11:30:33.824521,6419486446,Eme
2024-03-13 11:30:20.773955,672134330,facu
2024-03-13 11:30:21.409158,6410698134,®
2024-03-13 11:30:21.883640,979015513,Facundo
2024-03-13 11:30:22.371996,1636990412,Fer
2024-03-13 11:30:22.820546,1232880165,Ivan
2024-03-13 11:30:23.268428,6517504259,67921
2024-03-13 11:30:23.720831,6682200471,Viviana
2024-03-13 11:30:24.180196,1942827243,Juliana
2024-03-13 11:30:24.730648,5315803364,Justo
2024-03-13 11:30:25.309022,5243718332,Eliana
2024-03-13 11:30:25.764870,5487631025,Matías
2024-03-13 11:30:26.224607,1700523713,lucero
2024-03-13 11:30:26.665171,940321940,jasy
2024-03-13 11:30:27.172043,1277174716,LuCh
2024-03-13 11:30:27.617777,7153920337,Carmen
2024-03-13 11:30:28.162439,7112414424,Juan Manuel
2024-03-13 11:30:28.600513,6876305219,Fidel
2024-03-13 11:30:29.149623,7105380545,Atiel Gonzalez
2024-03-13 11:30:29.601428,6419486446,Eme
2024-03-13 11:30:30.058488,1222534435,Barbara
2024-03-13 11:30:30.509523,2127323489,Rodrigo
2024-03-13 11:30:31.166905,6410698134,®
2024-03-13 11:30:31.485272,979015513,Facundo
2024-03-13 11:30:31.722578,1636990412,Fer
2024-03-13 11:30:32.008000,1232880165,Ivan
2024-03-13 11:30:32.369381,6517504259,67921
2024-03-13 11:30:32.605525,6682200471,Viviana
2024-03-13 11:30:32.836836,1942827243,Juliana
2024-03-13 11:30:33.079173,672134330,facu
2024-03-13 11:30:33.309237,5315803364,Justo
2024-03-13 11:30:33.540248,5243718332,Eliana
2024-03-13 11:30:33.773999,1700523713,lucero
2024-03-13 11:30:34.164844,5667819804,Maggie
2024-03-13 11:30:34.401080,940321940,jasy
2024-03-13 11:30:34.646398,1222534435,Barbara
2024-03-13 11:30:34.873936,6419486446,Eme
2024-03-14 11:30:21.723553,672134330,facu
2024-03-14 11:30:22.240035,6410698134,®
2024-03-14 11:30:22.497145,979015513,Facundo
2024-03-14 11:30:22.757546,1636990412,Fer
2024-03-14 11:30:23.028748,1232880165,Ivan
2024-03-14 11:30:23.309763,6517504259,67921
2024-03-14 11:30:23.589779,6682200471,Viviana
2024-03-14 11:30:23.846390,1942827243,Juliana
2024-03-14 11:30:24.121833,5315803364,Justo
2024-03-14 11:30:24.468351,5243718332,Eliana
2024-03-14 11:30:24.726289,5487631025,Matías
2024-03-14 11:30:25.003527,1700523713,lucero
2024-03-14 11:30:25.271032,940321940,jasy
2024-03-14 11:30:25.562392,1277174716,LuCh
2024-03-14 11:30:25.851494,7153920337,Carmen
2024-03-14 11:30:26.157017,7112414424,Juan Manuel
2024-03-14 11:30:26.437030,6876305219,Fidel
2024-03-14 11:30:26.713803,7105380545,Atiel Gonzalez
2024-03-14 11:30:27.003844,6419486446,Eme
2024-03-14 11:30:27.290526,1222534435,Barbara
2024-03-14 11:30:27.538365,2127323489,Rodrigo
2024-03-14 11:30:28.226735,6410698134,®
2024-03-14 11:30:28.459975,979015513,Facundo
2024-03-14 11:30:28.726588,1636990412,Fer
2024-03-14 11:30:28.981054,1232880165,Ivan
2024-03-14 11:30:29.250848,6517504259,67921
2024-03-14 11:30:29.512552,6682200471,Viviana
2024-03-14 11:30:29.787892,1942827243,Juliana
2024-03-14 11:30:30.068651,672134330,facu
2024-03-14 11:30:30.342085,5315803364,Justo
2024-03-14 11:30:30.614583,5243718332,Eliana
2024-03-14 11:30:30.885588,1700523713,lucero
2024-03-14 11:30:31.149045,5667819804,Maggie
2024-03-14 11:30:31.398528,940321940,jasy
2024-03-14 11:30:31.689555,1222534435,Barbara
2024-03-14 11:30:31.963230,6419486446,Eme
2024-03-15 11:30:20.751896,672134330,facu
2024-03-15 11:30:21.357663,6410698134,®
2024-03-15 11:30:21.789509,979015513,Facundo
2024-03-15 11:30:22.221406,1636990412,Fer
2024-03-15 11:30:22.748859,1232880165,Ivan
2024-03-15 11:30:23.208596,6517504259,67921
2024-03-15 11:30:23.631172,6682200471,Viviana
2024-03-15 11:30:24.057299,1942827243,Juliana
2024-03-15 11:30:24.479748,5315803364,Justo
2024-03-15 11:30:24.935787,5243718332,Eliana
2024-03-15 11:30:25.355498,5487631025,Matías
2024-03-15 11:30:25.777455,1700523713,lucero
2024-03-15 11:30:26.227005,940321940,jasy
2024-03-15 11:30:26.660036,1277174716,LuCh
2024-03-15 11:30:27.076994,7153920337,Carmen
2024-03-15 11:30:27.503951,7112414424,Juan Manuel
2024-03-15 11:30:27.916610,6876305219,Fidel
2024-03-15 11:30:28.671280,7105380545,Atiel Gonzalez
2024-03-15 11:30:29.093564,6419486446,Eme
2024-03-15 11:30:29.520352,1222534435,Barbara
2024-03-15 11:30:29.964284,2127323489,Rodrigo
2024-03-15 11:30:30.576088,6410698134,®
2024-03-15 11:30:30.799139,979015513,Facundo
2024-03-15 11:30:31.026279,1636990412,Fer
2024-03-15 11:30:31.242642,1232880165,Ivan
2024-03-15 11:30:31.459988,6517504259,67921
2024-03-15 11:30:31.676976,6682200471,Viviana
2024-03-15 11:30:31.902331,1942827243,Juliana
2024-03-15 11:30:32.134020,672134330,facu
2024-03-15 11:30:32.349577,5315803364,Justo
2024-03-15 11:30:32.568870,5243718332,Eliana
2024-03-15 11:30:32.786592,1700523713,lucero
2024-03-15 11:30:33.128446,5667819804,Maggie
2024-03-15 11:30:33.353778,940321940,jasy
2024-03-15 11:30:33.575083,1222534435,Barbara
2024-03-15 11:30:33.808670,6419486446,Eme
2024-03-16 11:30:21.864877,672134330,facu
2024-03-16 11:30:22.333304,6410698134,®
2024-03-16 11:30:22.558037,979015513,Facundo
2024-03-16 11:30:22.782989,1636990412,Fer
2024-03-16 11:30:23.016722,1232880165,Ivan
2024-03-16 11:30:23.240504,6517504259,67921
2024-03-16 11:30:23.460727,6682200471,Viviana
2024-03-16 11:30:23.682503,1942827243,Juliana
2024-03-16 11:30:23.903255,5315803364,Justo
2024-03-16 11:30:24.162458,5243718332,Eliana
2024-03-16 11:30:24.386142,5487631025,Matías
2024-03-16 11:30:24.611606,1700523713,lucero
2024-03-16 11:30:24.839402,940321940,jasy
2024-03-16 11:30:25.066870,1277174716,LuCh
